Which irradiation terminology is analogous to pasteurization, and which to commercial sterilization?	Radicidation is analogous to pasteurization; radappertization is analogous to commercial sterilization.	FNH200::Lesson10
Which of the three irradiation treatments could NOT be approved in Canada, and why?	Radappertization, because it requires more than 10 kGy and Canada's limit is less than 10 kGy.	FNH200::Lesson10
Define the D-value as used for ionizing energy.	The absorbed energy dosage that produces a decimal reduction (90% reduction) of the targeted microbial population. It is expressed in kGy rather than minutes.	FNH200::Lesson10
For irradiation, how many decimal reductions are required for acid foods versus low-acid foods?	Acid foods 5D; low-acid foods 12D.	FNH200::Lesson10
A manufacturer wants to irradiate FoodABC; the target organism's D-value is 0.9 kGy. Will the process be approved?	It depends on the pH of the product. Acid food: 5D = 4.5 kGy (under the limit); low-acid food: 12D = 10.8 kGy (over Canada's 10 kGy limit).	FNH200::Lesson10
Public concern: does irradiated food become radioactive?	No. Exposure is low and the energy is below 10 MeV, too low to induce radioactivity in the food.	FNH200::Lesson10
Public concern: what are the by-products of irradiation called?	Unique radiolytic products. They occur in tiny amounts and many are the same compounds produced by ordinary cooking.	FNH200::Lesson10
List the three precautionary steps used to minimize irradiation damage to food.	Irradiating frozen foods, irradiating in vacuum, and adding free radical scavengers.	FNH200::Lesson10
Why irradiate food frozen, why under vacuum, and what are free radical scavengers?	Frozen: less free water means fewer free radicals. Vacuum: no oxygen for oxidation. Scavengers are antioxidants such as vitamins C and E that mop up free radicals.	FNH200::Lesson10
Which agency is responsible for the labelling and advertising of irradiated foods in Canada?	The Canadian Food Inspection Agency (CFIA), under Division 16 of the Food and Drug Regulations.	FNH200::Lesson10
What is the role of the Canadian Nuclear Safety Commission in food irradiation?	It regulates the uses of the radiation sources.	FNH200::Lesson10
What is the role of Atomic Energy of Canada Limited (AECL) in food irradiation?	It develops the irradiators. It is not the labelling agency.	FNH200::Lesson10
Which foods are approved for irradiation in Canada?	Potatoes, onion, wheat and wheat flour, dried spices, and ground beef (approved in 2017). Five items.	FNH200::Lesson10
How does the list of foods approved for irradiation in Canada compare with that of the US?	Canada's list is short (five items); the US has approved a far longer list of foods for irradiation.	FNH200::Lesson10
What must appear on the label of an irradiated food?	A statement - 'treated by irradiation', 'treated with radiation', or 'irradiated' - plus the radura symbol, the green stylized plant in a broken circle.	FNH200::Lesson10
When must an irradiated ingredient be declared as 'irradiated' in the ingredient list of another food?	Only if the irradiated ingredient constitutes 10% or more of the final food.	FNH200::Lesson10
A frozen turkey dinner contains irradiated dried spices at about 1% of total weight. How must the irradiation be declared?	It does not have to be declared at all, because the irradiated ingredient is less than 10% of the final food.	FNH200::Lesson10
Is a hazard symbol part of Canadian irradiation labelling?	No. Only the statement (e.g. 'treated by irradiation') and the radura symbol are required; there is no hazard symbol.	FNH200::Lesson10
Where are Canada's irradiated food processing facilities located?	Port Coquitlam, British Columbia and Laval, Quebec. None are on any UBC campus.	FNH200::Lesson10
List the benefits (advantages) of food processing.	Food safety; year-round availability regardless of season or climate; longer shelf life; convenience; less waste; and improved bioavailability of nutrients.	FNH200::Lesson11
List the risks (disadvantages) of food processing, and the framing caveat about raw foods.	Risks: loss of some nutrients (especially heat- and water-sensitive vitamins) and changes in flavour, colour and texture.<br>Caveat: raw foods vary widely in nutrient content (genetics, climate, soil, ripeness) sometimes as much as or more than processing changes them.	FNH200::Lesson11
Deck quiz: Processing increases the bioavailability of nutrients by destroying which of the following? (amylase inhibitors / thiaminase / avidin)	All of the above. Heat processing destroys all three antinutritional (antidigestive) factors.	FNH200::Lesson11
Where are trypsin and amylase inhibitors found, and what does heat processing do to them?	Found in cereal grains, peas and beans. Heat destroys these antidigestive factors, improving the bioavailability (digestibility) of the proteins and carbohydrates in these products.	FNH200::Lesson11
What is thiaminase, where is it found, and why does heat processing matter?	An enzyme that destroys thiamin (vitamin B1); found in fish, shellfish, brussels sprouts and red cabbage. Heat processing destroys it, sparing the thiamin.	FNH200::Lesson11
What does avidin do, where is it found, and what destroys it?	Avidin (with other factors in raw egg white) binds biotin and some of the iron present in egg yolk, making these nutrients biologically unavailable. Heat processing destroys it.	FNH200::Lesson11
Besides destroying antinutritional factors, name the other positive nutritional effects of heat processing.	Increases digestibility of starch (gelatinization) and protein (denaturation); increases bioavailability of niacin, which is present in many cereals in a bound form; increases palatability, giving greater appeal and nutrient consumption.	FNH200::Lesson11
Deck quiz: Which nutrient is MOST stable under thermal processing - carbohydrates, protein, fat, vitamins or minerals?	Minerals. Vitamins are the fragile group; minerals can leach into cooking water but do not degrade.	FNH200::Lesson11
Deck quiz: Which vitamin is LEAST stable at normal food pH (below pH 7) - A, C or E?	Vitamin A. In Table 2 vitamin A is unstable in acid, while vitamins C and E are stable in acid.	FNH200::Lesson11
Table 2: give the full stability profile of vitamin C.	Unstable at neutral pH, in alkali, in air/oxygen, in light and in heat. Stable only in acid (pH below 7).	FNH200::Lesson11
Table 2: give the stability profile of vitamin A and beta-carotene.	Both are unstable in acid, in air/oxygen, in light and in heat. Both are stable at neutral pH.	FNH200::Lesson11
Table 2: give the stability profiles of vitamin E and riboflavin.	Vitamin E is unstable in air/oxygen, light and heat (stable across pH). Riboflavin is notably unstable in light - which is why milk is not sold in clear glass.	FNH200::Lesson11
Table 2: give the stability profile of thiamin (B1).	Unstable in alkali and in heat; stable in acid. It is the weakest of the thiamin/niacin/pyridoxine trio.	FNH200::Lesson11
Learning objective: compare and contrast the stability of (a) vitamins A, C and E versus (b) thiamin (B1), niacin (B2) and pyridoxine (B6).	A, C and E are the vulnerable group - readily destroyed by oxygen, light and heat (plus acid for A, and everything but acid for C). Thiamin, niacin and pyridoxine are the comparatively stable group, with niacin the most stable and thiamin the weakest of the three.	FNH200::Lesson11
Table 3: percentage nutrient losses from blanching in water versus with steam, and why they differ.	Water: vitamin C 16-58%, riboflavin 30-50%, thiamin 16-34%, niacin 32-37%.<br>Steam: vitamin C only 16-26%, vitamin B6 21% - steam retains more because water-soluble vitamins leach out into the blanching water.	FNH200::Lesson11
Table 4: percentage nutrient losses from conventional canning of vegetables.	Vitamin C 33-90%; thiamin 16-83%; riboflavin 25-67%; niacin 0-75%; folacin 35-84%; pantothenic acid 30-85%; vitamin B6 0-91%; biotin 0-78%; vitamin A 0-84%.	FNH200::Lesson11
Table 5: thiamin losses for aseptic HTST versus conventional thermal processing.	Strained lima beans 15.8% (HTST) vs 40.3% (conventional); strained beef 9.5% vs 21.6%; tomato juice concentrate 0% vs 2.8%. High-temperature/short-time processing spares more thiamin.	FNH200::Lesson11
Table 5: pyridoxine losses for HTST versus conventional - what is the nuance?	Strained lima beans 9.5% vs 10.1%; strained beef 4.1% vs 2.9%; tomato juice concentrate 0% vs 0%. Pyridoxine differences are small, and for strained beef HTST was actually slightly higher - the big HTST advantage is in thiamin.	FNH200::Lesson11
Deck quiz: Which processing leads to the MOST loss of vitamin C?	Commercial sterilization (conventional canning) - up to 90% loss per Table 4. Not blanching, not HTST, not UHT.	FNH200::Lesson11
Deck quiz: Which processing leads to the LEAST nutrient loss - pasteurization, UHT, refrigeration, freezing or irradiation?	Freezing. Newsome: freezing "results in a nutritive quality closest to that of fresh, raw foods," with nutrient loss negligible under proper packaging and processing conditions.	FNH200::Lesson11
What are the exceptions to "negligible" nutrient loss during freezing?	Small losses of vitamin C and other water-soluble vitamins in vegetables and fruits during the blanching step beforehand, and small (10-20%) unexplainable losses of water-soluble vitamins in pork.	FNH200::Lesson11
What freezing conditions are required for good nutrient retention?	Freeze quickly and solidly, use air-impermeable packaging, and maintain a constant low temperature (-18 degrees F or lower). Foods not frozen this way, or that undergo intermittent thawing, show greater drip loss on thawing and hence greater nutrient loss.	FNH200::Lesson11
Why is the shelf life of frozen foods (9 months to 1 year) shorter than that of canned foods?	Because not all of the water in food freezes, and some fatty acids as well as vitamins A, C and E tend to oxidize during storage when exposed to air. Chemical changes therefore continue even in the frozen state.	FNH200::Lesson11
Deck quiz: Name the process also known as "cold sterilization."	Irradiation. It sterilizes without heat - not commercial sterilization, IQF, freeze drying, or low-temperature fermentation.	FNH200::Lesson11
Deck quiz: Which technique should NOT be used to minimize nutrient loss during storage, and which ones should?	Should NOT: storage at high temperature. Should: storage at low temperature, addition of antioxidants, protective coatings, vacuum packaging, and packaging in tin foil.	FNH200::Lesson11
What does Newsome say about storage temperature for canned goods, and about "garden-fresh" versus "market-fresh"?	Canned goods stored up to one year below 70-75 degrees F show less than a 10-20% change in vitamin concentration, but storage above room temperature markedly decreases retention (e.g. canned tomato juice). Foods processed under GMP from freshly harvested "garden-fresh" commodities frequently have higher nutrient content than "market-fresh" produce mishandled or stored during transport.	FNH200::Lesson11
List at least five strategies to minimize nutrient loss when preparing foods at home.	Do not overcook; steam or microwave instead of boiling; use minimal water; keep the cooking liquid for soups and sauces; leave skins on where possible; cut into larger pieces (less surface area); cook just before serving rather than reheating repeatedly; store produce cold and covered.	FNH200::Lesson11
Compare and contrast restoration, fortification and enrichment.	Restoration = adding back nutrients lost during processing. Fortification = adding a nutrient not naturally present in that food. Enrichment = similar to fortification but done to meet a standard, usually at levels higher than naturally present.	FNH200::Lesson11
Deck examples: classify orange juice with added calcium and vitamin D, apple juice labelled "100% vitamin C", and Five Roses white flour marked "ENRICHED."	OJ with calcium and vitamin D = FORTIFIED (not naturally present). Apple juice "100% vitamin C" = RESTORED (naturally present, lost in processing). Five Roses white flour = ENRICHED (nutrients removed by milling added back to a regulated standard).	FNH200::Lesson11
Canadian regulations: what vitamins must be added to milk and to skim milk?	Milk/whole milk (B.08.003) must contain added vitamin D so a reasonable daily intake supplies 300-400 IU. Skim milk (B.08.004, max 0.3% milk fat) must also have vitamin A added at 1,200-2,500 IU, plus the same 300-400 IU vitamin D. (Deck notes the detailed fortification slides are not on the final exam.)	FNH200::Lesson11
Lasagna sample exam question: how does cooking affect the SPINACH component (vitamin C)?	At pH above 4.6 (near neutral) vitamin C is unstable, and it is also destroyed by heat and oxygen, so there is significant loss. Loss is worse if the spinach is boiled in a lot of water, since vitamin C leaches out.	FNH200::Lesson11
Lasagna sample exam question: how does cooking affect the TOMATO component (vitamin A)?	Tomato is acidic, and Table 2 shows vitamin A is unstable in acid as well as in heat, oxygen and light. Expect losses of vitamin A.	FNH200::Lesson11
Lasagna sample exam question: how does cooking affect the BEEF component (fat and protein)?	Fat can render out of the meat and is subject to oxidation. Protein denatures with heat, which actually improves its digestibility - a nutritional gain, not a loss.	FNH200::Lesson11
Lasagna sample exam question: how does cooking affect the CHEESE (calcium) and the PASTA (carbohydrate and thiamin)?	Cheese calcium is a mineral, so it is stable - no loss. Pasta: cooking gelatinizes the starch and destroys amylase (digestive) inhibitors, improving carbohydrate bioavailability, while heat-sensitive thiamin is degraded and leaches into the cooking water.	FNH200::Lesson11
Lasagna sample exam question: how should you structure each component of your answer, and what changes if the lasagna is FROZEN rather than cooked?	Structure: name the nutrient, state its stability from Table 2 (pH, oxygen, light, heat), then say what the process does to it. Frozen: nutritive quality stays closest to fresh raw food with minimal loss, though vitamins A, C and E slowly oxidize in storage and thaw drip loss carries away water-soluble vitamins such as vitamin C and thiamin.	FNH200::Lesson11
Define toxicity, hazard, and risk as used in FNH 200.	Toxicity = how "bad" or toxic a substance intrinsically is; hazard = the probability of contacting something toxic. Risk = how likely a hazard will actually happen, plus the impact if it does.	FNH200::Lesson12
Give the course example of something with very high toxicity but low risk, including its LD50.	Botulinal toxin is among the most toxic substances known, with an estimated human LD50 of about 1 ng/kg body weight. Risk stays low because the hazard (probability of contact) is very small.	FNH200::Lesson12
What are the four regions of the dose-response curve (recalled from Lesson 4)?	No effect, then a threshold, then the dose range of increasing response, then maximum effect. The dose makes the poison.	FNH200::Lesson12
In the "Perceived Importance of Food Components" table, how do popular notion and regulatory concern rank hazards?	They run in opposite directions: popular notion is Great for food additives and Minimal for microbiological contaminants, while regulatory concern is Minimal for additives and Great for microbiological contaminants.<br>Order listed: food additives, agricultural chemicals, natural toxicants, environmental contaminants, nutritional properties, microbiological contaminants.	FNH200::Lesson12
What are the three categories in the Lesson 12 toxicant classification table?	(1) Naturally occurring toxicants - constituents (part of the food itself); (2) naturally occurring toxicants - contaminants (produced by something living on or in the food); (3) environmental toxicants (introduced from outside).	FNH200::Lesson12
List the six classes of naturally occurring toxicant CONSTITUENTS with the lecture's example for each.	Cholinesterase inhibitors - solanine in potatoes; cyanogenic glycosides - amygdalin in apple seeds; glucosinolates - sinigrin in cabbage.<br>Protease inhibitors - in soy beans; nitrites - in green leafy plants; allergens - beta-lactoglobulin in milk, peanut proteins, soy proteins.	FNH200::Lesson12
What are the three groups of naturally occurring toxicant CONTAMINANTS?	Mycotoxins (from moulds), bacterial toxins, and seafood toxins. All are made by an organism living on or in the food rather than being part of the food itself.	FNH200::Lesson12
Name the five mycotoxins listed in the lecture and the two food examples given.	Aflatoxin, patulin, ochratoxin A, vomitoxin, and zearalenone. Examples: aflatoxin in mouldy peanuts and vomitoxin in wheat.	FNH200::Lesson12
Name the two bacterial toxins and the four seafood toxins listed as natural contaminants.	Bacterial toxins: botulinum toxin and staphylococcal toxin. Seafood toxins: histamine, saxitoxin, domoic acid, and tetrodotoxin.	FNH200::Lesson12
List the five categories of ENVIRONMENTAL toxicants with the lecture's examples.	Food packaging residues (monomers of plastic resins); pesticide residues - herbicides, insecticides, fungicides (e.g. malathion residues on fruit); heavy metals - lead, mercury, cadmium (e.g. lead in vegetables, mercury in large ocean fish such as swordfish).<br>Animal drugs - antibiotics and hormones (e.g. penicillin in milk); radioisotopes - from soil or from radioactive fallout.	FNH200::Lesson12
How does the lecture group the SOURCES of environmental toxicants?	Industrial activity (mercury, lead, dioxins, polychlorinated biphenyls, radioisotopes); agricultural activity (pesticide and herbicide residues, antibiotic residues); food processing (packaging residues, cleaning supplies, equipment maintenance); naturally occurring environmental toxicants (mercury, radioisotopes).	FNH200::Lesson12
Allergens such as nuts are classified as what, and toxins found on mouldy nuts are classified as what?	Allergens such as nuts are natural CONSTITUENTS, because the protein is part of the food itself. Toxins on mouldy nuts (e.g. aflatoxin) are natural CONTAMINANTS, made by a mould growing on the food.	FNH200::Lesson12
The meltdown of the Fukushima Daiichi power facility after the March 2011 tsunami introduced which type of toxicant into the food chain?	Environmental toxicants - radioisotopes from radioactive fallout. Not bacterial, not constituent, not contaminant.	FNH200::Lesson12
What are the normal and green-part solanine levels in potatoes?	Normal level is 2 to 13 mg per 100 g of potato. The green part contains 80 to 100 mg.	FNH200::Lesson12
Solanine: toxicant class, effect of cooking, symptoms, and how to minimize risk?	It is a cholinesterase inhibitor and a naturally occurring CONSTITUENT of potatoes, and it is heat resistant, so cooking will not destroy it; symptoms are drowsiness, vomiting and diarrhea, sensitivity, difficulty in breathing, and death in extreme cases. Minimize risk through farming and storage practices (e.g. keeping potatoes dark so they do not green).	FNH200::Lesson12
Name the toxin naturally found in (bitter) almonds, and the related Health Canada warning.	Amygdalin, a cyanogenic glycoside. Health Canada has issued warnings about the risks of consuming apricot kernels because of cyanide poisoning.	FNH200::Lesson12
Name the neurotoxin first discovered on Prince Edward Island, where severely affected individuals suffered memory loss - and what do the other three seafood toxins cause?	Domoic acid (amnesic shellfish poisoning). Saxitoxin causes paralytic shellfish poisoning, tetrodotoxin is the pufferfish toxin, and histamine causes scombroid poisoning; BC tracks closures with the BCCDC Shellfish Harvesting Status Map.	FNH200::Lesson12
"We can trim off the tiny mould grown on the food." This is true, but it depends on what?	All three of: storage temperature, texture of the food, and size of the mould grown. A small spot on hard food can be trimmed generously, but soft, moist food must be discarded because the mould threads and toxins have already spread.	FNH200::Lesson12
What are the five sources of foodborne illnesses listed in the lecture?	Microorganisms, parasites, plants, animals, and chemicals.	FNH200::Lesson12
"A situation in which two or more people experience a similar illness after ingestion of the same food and where epidemiological evidence implicates the food as the source of the illness" defines what?	An outbreak - not an incident and not a single case. The threshold is two or more people plus epidemiological evidence implicating the food.	FNH200::Lesson12
Give the details of the Maple Leaf Foods 2008 outbreak.	Listeriosis traced to cold cuts (ready-to-eat deli meats). There were 57 confirmed cases and 22 deaths.	FNH200::Lesson12
Distinguish food intoxication from food infection, and classify the lecture's organisms.	Intoxication = the toxin is already present in the food before you eat it (Clostridium botulinum; Escherichia coli O157:H7 Shiga toxin). Infection = the living organism is swallowed and multiplies in you (Salmonella spp.; Listeria monocytogenes); hepatitis A and norovirus are listed separately as viruses.	FNH200::Lesson12
Clostridium botulinum: symptoms, onset time, and common foods?	Dizziness, double vision, difficult swallowing, respiratory or cardiac paralysis, death - 12 to 36 hours. Foods: low-acid foods in anaerobic conditions, improperly home-canned, vacuum-packed and poorly refrigerated foods, and baked potatoes wrapped in foil; spores are detected in carrots and potatoes (soil contamination), fresh and processed meats, and honey and corn syrup.	FNH200::Lesson12
Clostridium botulinum: prevention measures?	Commercially sterile products must receive a "botulinum cook" (12 D); use sodium nitrite in cured meats; properly refrigerate vegetable and fruit juice. Honey, corn syrup and molasses must not be fed to infants under 1 year of age, because pasteurization of honey does NOT inactivate the spores.	FNH200::Lesson12
Escherichia coli O157:H7 (Shiga toxin): symptoms, onset time, and common foods?	Bloody diarrhea, kidney failure, and hemolytic uremic syndrome (HUS) in severe cases - 12 to 72 hours. Foods: undercooked ground meat, raw milk, unpasteurized apple juice/cider, lettuce, spinach, alfalfa sprouts, and contaminated water supply (the Walkerton, Ontario outbreak).	FNH200::Lesson12
Escherichia coli O157:H7: prevention, and its two survival quirks?	Practice good food sanitation and hand washing; it is killed by normal cooking, pasteurization, and ionizing radiation. However, it survives acidic conditions (hence unpasteurized apple juice cases) and does not grow well at temperatures below 8 degrees C.	FNH200::Lesson12
Salmonella spp.: symptoms, onset time, common foods, and the retail chicken statistic?	Nausea, fever, vomiting, abdominal cramps, diarrhea - 6 to 48 hours; foods are raw meats and poultry, eggs, milk and dairy products. About 60% of chickens sold in the retail market are contaminated with Salmonella.	FNH200::Lesson12
Salmonella: why is frozen-and-thawed poultry no safer than fresh poultry?	Salmonella is easily killed by heat (normal cooking and pasteurization) and by ionizing energy, but it survives freezing and dehydration. Consequently, frozen and thawed poultry can be just as contaminated as fresh poultry.	FNH200::Lesson12
Listeria monocytogenes: symptoms, onset time, common foods, and its two dangerous traits?	Flu-like symptoms, meningitis, septicemia or pneumonia, birth defects, still birth - 1 day to 3 weeks; foods are raw milk, dairy products, vegetables, fish and meat products. It grows slowly on foods during refrigerated storage and is fairly tolerant to salt, so refrigerate raw materials and high-risk foods below 4 degrees C (it is easily killed by cooking and pasteurization).	FNH200::Lesson12
The two foodborne viruses: symptoms, onset, foods, and prevention?	Hepatitis A - fever, nausea, vomiting, abdominal pain, fatigue, swelling of the liver, jaundice (10 to 50 days); foods prepared with human contact and contaminated water.<br>Norovirus - vomiting, diarrhea, headache, fever (24 to 48 hours); sewage, contaminated water, contaminated salad ingredients, raw seafood, infected food workers; prevention for both is hand washing and good personal hygiene, potable water, and avoiding raw seafood / cooking all seafood.	FNH200::Lesson12
List the WHO and BC Health Files ten rules for safe food handling.	Choose foods processed for safety (e.g. pasteurized over raw); cook foods thoroughly; eat cooked foods immediately; store food promptly and carefully; reheat cooked foods thoroughly.<br>Avoid cross-contamination between raw and cooked food; wash hands repeatedly; keep all kitchen surfaces clean; do not let anyone with diarrhea or infected sores prepare food; wash all fruits and vegetables - and if in doubt, throw it out.	FNH200::Lesson12
What is the Temperature Danger Zone (TDZ), and why does it matter?	The TDZ is 4 degrees C to 60 degrees C (40 to 140 degrees F). Bacteria can grow and/or produce toxins in food left in the TDZ, so keep cold food below 4 degrees C and hot food above 60 degrees C.	FNH200::Lesson12
What does HACCP stand for, who created it, and what are its seven steps?	Hazard Analysis Critical Control Point, created by NASA to ensure astronauts' foods are safe. Steps: 1 identify hazards; 2 determine the critical control points (CCPs); 3 establish control measures (critical limits or thresholds); 4 establish procedures to monitor CCPs; 5 establish corrective actions; 6 keep records; 7 verify procedures.	FNH200::Lesson12
Work through the HACCP example for a canned food.	Hazard = C. botulinum spores; CCP = canning; control measures = temperature and time; monitoring = thermometer at the cold spot plus data logging. Corrective action = calculate the additional time needed, then keep records and verify procedures.	FNH200::Lesson12
What are the recognized hazard categories used in HACCP?	Allergenic, biological, chemical, and physical. "Environmental" is NOT one of the standard HACCP hazard categories.	FNH200::Lesson12
Which country led the way in the regulation of functional foods?	Japan. Its system is FOSHU, and the deck's answer options ruled out Canada, China, Korea, and the United States.	FNH200::Lesson13
What does FOSHU stand for, and what is Canada's parallel framework called?	FOSHU = Food for Specific Health Use (Japan). Canada's equivalent framework is Natural and Non-Prescription Health Products.	FNH200::Lesson13
What is a functional food?	A food that provides a health benefit beyond basic nutrition and is still consumed as a food. Example: orange juice with added calcium and vitamin D.	FNH200::Lesson13
Deck quiz: Calcium chewable tablets (Cal-Chews, "Strengthens Bones") are an example of...?	A Natural Health Product, not a functional food. The dosage form (tablet/capsule/supplement) is the giveaway.	FNH200::Lesson13
Deck quiz: Minute Maid Premium orange juice with Calcium and Vitamin D is an example of...?	A functional food. It is still a food/beverage, so the added calcium does not make it a natural health product.	FNH200::Lesson13
The same calcium appears in fortified orange juice and in a chewable tablet. What decides which category it falls into?	The format (dosage form), not the molecule. Food format = functional food; pill/capsule/supplement format = natural health product.	FNH200::Lesson13
What is a nutraceutical?	The isolated bioactive compound itself, separated from the food matrix.	FNH200::Lesson13
When did the Natural Health Products Regulations come into effect in Canada?	January 1, 2004.	FNH200::Lesson13
Under the Natural Health Products Regulations, what is defined as a natural health product?	Probiotics; herbal remedies; vitamins and minerals; homeopathic medicines; traditional medicines such as traditional Chinese medicines; and other products like amino acids and essential fatty acids. Deck quiz answer: all of them.	FNH200::Lesson13
What safety/prescription rule applies to natural health products?	NHPs must be safe to use as over-the-counter products and must not need a prescription to be sold. Products needing a prescription are regulated as drugs under the Food and Drug Regulations.	FNH200::Lesson13
Deck quiz: How do we know a product (e.g. Jamieson Canadian Ginseng) has been authorized for sale in Canada?	It has an NPN (Natural Product Number) or a DIN-HM (Homeopathic Medicine Number).	FNH200::Lesson13
Which label/company features do NOT prove a product is authorized for sale in Canada?	"Canadian" on the label; having a health claim on the label; the manufacturer being reliable; the manufacturer having operated since 1922. Only an NPN or DIN-HM number shows authorization.	FNH200::Lesson13
What information is listed in the Licensed Natural Health Product Database?	Product name; product licence holder; NPN or DIN-HM; medicinal ingredients; non-medicinal ingredients; dosage form; recommended use or purpose (health claim/indication); and risk information (cautions, warnings, contra-indications, known adverse reactions).	FNH200::Lesson13
What are the four ways to develop (make/create) functional foods?	1) Adding vitamins and/or minerals; 2) adding bioactive ingredients; 3) producing foods with increased bioactives through breeding and/or genetic modification; 4) producing foods with increased bioactives through processing and/or livestock feeding.	FNH200::Lesson13
Which route to a functional food do omega-3 eggs illustrate?	Increasing bioactive levels through livestock feeding. Hens are fed flaxseed and the omega-3 ends up in the yolk.	FNH200::Lesson13
Deck quiz: Which of these are examples of functional foods? Benecol spread, Oat BG22 oat bran powder with beta-glucan, green tea with ginseng, probiotic yogurt, plain carrots.	All of them.	FNH200::Lesson13
Why do plain carrots count as a functional food?	Functional foods include foods whose bioactives (e.g. beta-carotene) are simply naturally present. Nothing has to be added for a food to qualify.	FNH200::Lesson13
Name the Canadian functional food examples from the deck.	Praeventia cookies (dark chocolate chip with cocoa and red wine extract), Martin's dried/crispy apple chips, haskap berry products, and Milk2Go Sport protein shakes.	FNH200::Lesson13
Canadian NHP examples: Pacific Agri-Food Research Centre, Nutra Canada, Greenfield Naturals, Nanton Nutraceuticals.	Pacific Agri-Food Research Centre extracts anthocyanins from berries and red wine; Nutra Canada makes fruit and vegetable extracts. Greenfield Naturals makes protein and fibre from by-products of corn-ethanol; Nanton Nutraceuticals makes Rhoziva from Rhodiola rosea.	FNH200::Lesson13
Canadian NHP examples: Island Abbey Foods, Natural Factors, and Valeant Pharmaceuticals.	Island Abbey Foods makes Honibe honey lozenges with menthol and eucalyptus; Natural Factors Nutritional Products makes PGX for appetite control; Valeant Pharmaceuticals (formerly C.V. Technologies) makes Cold-FX from North American ginseng.	FNH200::Lesson13
What are some known benefits of probiotics?	Reduce gastrointestinal discomfort and disorder; control irritable bowel syndrome; prevent development of colon cancer. Many more potential benefits are still under investigation.	FNH200::Lesson13
How are probiotics thought to protect against colon cancer?	Through metabolic conversion, degradation and/or absorption of carcinogenic compounds, plus stimulation of the immune system.	FNH200::Lesson13
Why must probiotic bacteria be viable, and where must that viability be maintained?	They must be alive (viable) to have a physiological effect. Survival must be maintained through distribution, retailing, and in the consumer's home, in both probiotic yogurts and NHP capsules.	FNH200::Lesson13
Name two real, recognized probiotic species from the course.	Lactobacillus acidophilus and Bifidobacterium bifidus.	FNH200::Lesson13
Deck quiz: Is "Bifidus regularis" an approved health-promoting probiotic added to yoghurt?	No. It is a trademarked marketing name (on Activia), not an approved probiotic designation.	FNH200::Lesson13
What is the minimum level of probiotics needed for a product to make a probiotic claim?	1.0 x 10^9 units of approved probiotics must be present in each serving of product.	FNH200::Lesson13
How much probiotic product must be consumed to have enough for health benefit, and what number does the Canvas text give?	The slide gives 1.0 x 10^9 units per mL, 100 mL twice a week. The Canvas lesson text words it as above 10^6 (1 million) viable organisms per mL with 100 mL twice per week; for a claim threshold question use 10^9 per serving.	FNH200::Lesson13
What is the individual stage of the FNH 200 final exam (Aug 21)?	Lockdown Browser required; all team members start within 5 minutes of each other; 46 MCQs (including team-project questions, check the wiki after Aug 17) plus 2 short-answer questions; 100 minutes.	FNH200::Lesson13
What is the team stage of the final, what score do you see right away, and what is the Canvas autosave note?	Team stage: completed together, 20 to 25 MCQs, no short answer, 40 minutes; the grade you see immediately is out of 46 (individual MCQs only). If Canvas warns at the last second that your response was NOT saved, don't panic -- it autosaves at least once every few seconds.	FNH200::Lesson13
Sample short answer: green potatoes for grandpa's potato salad. What is the matter and why is it a concern? (2 marks)	Green potatoes contain higher than normal solanine, 80 to 100 mg per 100 g versus a normal 4 to 6 mg per 100 g. Solanine is a cholinesterase inhibitor and may affect nerve function after an oral dose of about 100 mg (name at least two of those three points for the mark).	FNH200::Lesson13
Sample short answer: will trimming the green portions off the potatoes lower the hazard? (2 marks)	Yes. Solanine cannot be destroyed by heat and it concentrates in the green portion, so trimming the green part is an effective way to lower the hazard exposed to grandpa.	FNH200::Lesson13
Sample short answer part (c): "What would you do? Explain." (1 mark) What does the marking scheme demand?	You must DECLARE a position (yes or no) and then explain, or you earn no mark. Model answer: do not bring the potato salad, because grandpa is elderly with a weak immune system and will eat a lot of it.	FNH200::Lesson13
Sample short answer: best preservation technique for quality pasta in tomato sauce for multi-day hikers? (3 points)	Dehydration by freeze drying or vacuum microwave drying. The vacuum removes water at a lower temperature (preventing quality loss), the dried pasta is lighter to carry, and freeze-dried product rehydrates easily due to the void/puff structure created during drying.	FNH200::Lesson13
Sample short answer: what packaging for the camping pasta, and why? (2 points)	A material that is a strong water barrier such as plastic (1 point), and lightweight for the hiker (1 point).	FNH200::Lesson13
Camping pasta question: the partial-credit answer, what is NOT acceptable, and what structure earns marks?	Partial credit: commercial sterilization (kills all possible pathogens but high temperature affects quality; easy to consume in the wilderness) in a retort pouch pre-sterilized with hydrogen peroxide, lightweight for hiking. NOT acceptable: pasteurization, freezing, irradiation, can, glass -- and the scheme rewards naming the method, explaining the mechanism, then giving reasons tied to the scenario.	FNH200::Lesson13
